en	hi	sat	src	kind	pos	flags	variants
thirty eight	अड़तीस	ᱯᱮ ᱜᱮᱞ ᱤᱨᱟᱹᱞ	Hembram/Numerals	numeral	num	repaired:1	
thirty five	पैंतीस	ᱯᱮ ᱜᱮᱞ ᱢᱚᱸᱮ	Hembram/Numerals	numeral	num		
thirty four	चौंतीस	ᱯᱮ ᱜᱮᱞ ᱯᱩᱱ	Hembram/Numerals	numeral	num		
thirty nine	उनतालीस	ᱯᱮ ᱜᱮᱞ ᱟᱨᱮᱞ	Hembram/Numerals	numeral	num		
thirty one	इकतीस	ᱯᱮ ᱜᱮᱞ ᱢᱤᱫ	Hembram/Numerals	numeral	num		
thirty seven	सैंतीस	ᱯᱮ ᱜᱮᱞ ᱮᱭᱟᱭ	Hembram/Numerals	numeral	num		
thirty six	छत्तीस	ᱯᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ	Hembram/Numerals	numeral	num		
thirty three	तैंतीस	ᱯᱮ ᱜᱮᱞ ᱯᱮ	Hembram/Numerals	numeral	num		
thirty two	बत्तीस	ᱯᱮ ᱜᱮᱞ ᱵᱟᱨ	Hembram/Numerals	numeral	num		
this		ᱱᱚᱶᱟ	Hembram/Glossary	word			ᱱᱩᱭ|Hembram/Glossary;ᱱᱚᱣᱟ|GATITOS
this is		ᱱᱩᱭ ᱫᱚ	GATITOS	word			
This is his garden.		ᱱᱚᱶᱟ ᱟᱡᱟᱜ ᱵᱟᱲᱜᱮ ᱠᱟᱱᱟ ᱾	Hembram/Sentences	sentence			
This is his house.		ᱱᱚᱶᱟ ᱟᱡᱟᱜ ᱚᱲᱟᱜ ᱠᱟᱱᱟ ᱾	Hembram/Sentences	sentence			
This is my crop.		ᱱᱚᱶᱟ ᱤᱧᱟᱜ ᱵᱟᱹᱫ ᱠᱟᱱᱟ ᱾	Hembram/Sentences	sentence			
This is my house.		ᱱᱚᱶᱟ ᱫᱚ ᱤᱧᱟᱜ ᱚᱲᱟᱜ ᱠᱟᱱᱟ ᱾	Hembram/Sentences	sentence		longer-than-source	
This is not my crop.		ᱱᱚᱶᱟ ᱤᱧᱟᱜ ᱵᱟᱹᱫ ᱵᱟᱝ ᱠᱟᱱᱟ ᱾	Hembram/Sentences	sentence			
This is not my office.		ᱱᱚᱶᱟ ᱫᱚ ᱤᱧᱟᱜ ᱚᱯᱷᱤᱥ ᱵᱟᱝ ᱠᱟᱱᱟ ᱾	Hembram/Sentences	sentence		longer-than-source	
thorough		ᱵᱷᱤᱛᱩᱨ ᱛᱮ	GATITOS	word			
thoroughly		ᱚᱱᱛᱨᱟᱭ ᱛᱮ	GATITOS	word			
Those		ᱚᱱᱟ ᱠᱚ	Hembram/Glossary	word		synonyms:2	ᱦᱟᱱᱮ ᱠᱚ|Hembram/Glossary
Thou		ᱟᱯᱮ ᱠᱚ	Hembram/Glossary	word			
though		ᱚᱱᱟᱛᱮ	GATITOS	word			
thought		ᱪᱤᱱᱛᱟ	GATITOS	word			ᱜᱩᱱᱟᱹᱱᱚᱜᱠᱟᱱ|GATITOS
thoughtful		ᱢᱚᱱᱮᱭᱟᱱ	GATITOS	word			
thoughts		ᱵᱷᱟᱵᱱᱟᱹ	GATITOS	word			
thousand		ᱥᱮᱞᱥᱟᱭ	Hembram/OpenDict	word	number		ᱢᱤᱫ ᱜᱮᱥᱟᱭ|GATITOS
thread		ᱱᱤᱨᱚᱲ	GATITOS	word			ᱥᱩᱛᱚᱢ|GATITOS
threat		ᱫᱷᱚᱢᱠᱤ	GATITOS	word			
threaten		ᱛᱷᱢᱞᱟᱳ	GATITOS	word			
three	तीन	ᱯᱮ	Hembram/Numerals	numeral	num		
threshold		ᱞᱟᱦᱟᱱᱛᱤ	GATITOS	word			
thrilled		ᱵᱚᱛᱨᱟᱱ	GATITOS	word			
thrive		ᱡᱚᱥ	GATITOS	word			
throat		ᱱᱟᱱᱰᱤᱨᱤ	GATITOS	word			
through		ᱫᱟᱨᱟᱭ ᱛᱮ	GATITOS	word			
throughout		ᱡᱚᱛᱚ ᱨᱮ	GATITOS	word			
throw		ᱪᱟᱯᱟᱫ	GATITOS	word			
Thumb	अँगूठा	ᱮᱸᱜᱟ ᱠᱟᱹᱴᱩᱵ	Hembram/Category	word	body	repaired:1	ᱟᱜᱴᱷ|GATITOS
thunder		ᱵᱤᱡᱞᱤ	GATITOS	word			
Thursday	गुरुवार	ᱥᱟᱹᱨᱫᱤ	Hembram/Category	word	calendar	repaired:1	ᱥᱟᱹᱨᱫᱤ ᱢᱟᱦᱟ|GATITOS
thus		ᱚᱱᱟ ᱤᱭᱮᱛᱮ	GATITOS	word			
Tibetan		ᱛᱤᱵᱮᱛᱟᱱ	Hembram/Glossary	word			ᱛᱤᱵᱮᱴᱟᱱ|Hembram/Glossary
tick		ᱴᱤᱠ	GATITOS	word			
tide		ᱦᱮᱞᱠᱟᱳ	GATITOS	word			
tidy		ᱥᱟᱯᱷᱟ	GATITOS	word			
tie		ᱛᱚᱞ	GATITOS	word			
Tifinagh		ᱴᱤᱯᱷᱤᱱᱟᱜᱷ	Hembram/Glossary	word			
Tiger	बाघ	ᱛᱟᱹᱨᱩᱵ	Hembram/Category	word	animal	repaired:1	ᱛᱟᱨᱩᱵ|GATITOS
tight		ᱥᱚᱠᱚᱛᱚ	GATITOS	word			
Tigre		ᱴᱤᱜᱽᱨᱤ	Hembram/Glossary	word			
Tigrinya		ᱴᱤᱜᱽᱨ	Hembram/Glossary	word			ᱴᱟᱜᱳᱱᱤᱭᱟ|GATITOS
Time		ᱚᱠᱛᱚ	Hembram/Glossary	word			
timid		ᱯᱤᱞᱪᱩ  ᱯᱩᱪᱨᱤ	GATITOS	word			
Timne		ᱴᱤᱢᱱᱮ	Hembram/Glossary	word			
tiny		ᱠᱟᱴᱤᱡ	GATITOS	word			
tip		ᱠᱟᱩᱰᱤᱹᱤᱢ	GATITOS	word			
tips		ᱴᱤᱯ	GATITOS	word			
tire		ᱪᱟᱠᱟ	GATITOS	word			
tired		ᱞᱟᱝᱜᱟ ᱟᱠᱟᱱ	GATITOS	word			
Tirhuta		ᱛᱤᱨᱦᱩᱴᱟ	Hembram/Glossary	word			
tissue		ᱦᱩᱭᱜᱮ	GATITOS	word			
title		ᱧᱩᱛᱩᱢ	GATITOS	word			
Tiv		ᱴᱤᱭ	Hembram/Glossary	word			
Tlingit		ᱴᱞᱟᱭᱤᱴ	Hembram/Glossary	word			
to		ᱛᱮ	GATITOS	word			
to be		ᱦᱚᱭᱛ	GATITOS	word			
to come		ᱦᱤᱡᱩᱜ	Hembram/Glossary	word			
to drink		ᱧᱩ	Hembram/Glossary	word			
to eat		ᱡᱚᱢ	Hembram/Glossary	word			
to sit		ᱫᱩᱲᱩᱵ	Hembram/Glossary	word			
To us		ᱟᱞᱤᱧ ᱜᱮ	Hembram/Glossary	word			
toast		ᱴᱳᱥᱴ	GATITOS	word			
today	आज	ᱛᱤᱦᱤᱧ	GATITOS	word			
toddler		ᱜᱤᱰᱨᱚ	GATITOS	word			
toes		ᱡᱟᱜᱟᱹ ᱠᱟᱛᱩᱵ	GATITOS	word			
together		ᱢᱤᱫ ᱥᱟᱶᱛᱮ	GATITOS	word			
toilet		ᱛᱳᱯᱱ ᱚᱲᱟᱦ	GATITOS	word			
Tok Pisin		ᱴᱚᱠ ᱯᱤᱥᱤᱱ	Hembram/Glossary	word			
Tokelau		ᱴᱚᱠᱮᱞᱟᱣ	Hembram/Glossary	word			
told		ᱞᱮᱤ	GATITOS	word			
tolerance		ᱥᱟᱦᱟᱣ	GATITOS	word			
tolerate		ᱥᱚᱦᱚᱱ	GATITOS	word			
Tomato	टमाटर	ᱵᱤᱞᱟᱹᱛᱤ	Hembram/Category	word	vegetable	repaired:1	ᱵᱤᱞᱤᱛᱤ|GATITOS
Tomato sauce	टमाटर की चटनी	ᱵᱤᱞᱟᱹᱛᱤ ᱪᱟᱴᱱᱤ	Hembram/Category	word	food	repaired:1	
tomorrow	कल	ᱜᱟᱯᱟ	GATITOS	word			
Tongan		ᱴᱚᱝᱜᱟᱱ	Hembram/Glossary	word			
Tongue	जीभ	ᱟᱞᱟᱝ	Hembram/Category	word	body		
tonight		ᱛᱮᱦᱮᱱ ᱟᱭᱩᱵ	GATITOS	word			
too		ᱦᱚᱸ	GATITOS	word			
took		ᱦᱟᱛᱟᱣ ᱟᱠᱟᱫ	GATITOS	word			
tool		ᱡᱚᱱᱛᱨᱚ-ᱯᱟᱛᱤ	GATITOS	word		hyphen:1	
tools		ᱡᱚᱱᱛᱨᱟᱯᱟᱛᱤ	GATITOS	word			
Tooth	दाँत	ᱰᱟᱴᱟ	Hembram/Category	word	body		
top		ᱪᱮᱛᱟᱱ	GATITOS	word			
topic		ᱵᱤᱥᱭ	GATITOS	word			
torn		ᱚᱨᱮᱹ	GATITOS	word			
Tornedalen Finnish		ᱴᱚᱨᱱᱮᱱᱰᱟᱞᱮᱱ ᱯᱷᱤᱱᱤᱥ	Hembram/Glossary	word			
torture		ᱴᱨᱪᱟᱨ	GATITOS	word			
total		ᱢᱤᱫᱥᱟᱳ	GATITOS	word			
touch		ᱡᱚᱴᱮᱛ	GATITOS	word			
tough		ᱦᱟᱨᱚᱱ	GATITOS	word			
tour		ᱫᱟᱲᱟᱱ	GATITOS	word			
toward		ᱚᱱᱛᱮ	GATITOS	word			
towards		ᱞᱟᱦᱟᱜ ᱥᱮᱜ	GATITOS	word			
towel		ᱛᱳᱭᱟᱞᱟ	GATITOS	word			
town		ᱥᱚᱦᱨ	GATITOS	word			
toxic		ᱵᱤᱥᱟᱜ	GATITOS	word			
trace		ᱫᱟᱜ	GATITOS	word			
track		ᱰᱟᱦᱟᱨ	GATITOS	word			
trade		ᱵᱮᱯᱟᱨ	GATITOS	word			
tradition		ᱟᱹᱨᱤᱪᱟᱹᱞᱤ	GATITOS	word			
Traditional		ᱴᱨᱟᱰᱤᱥᱚᱱᱟᱞ	Hembram/Glossary	word			ᱞᱟᱠᱪᱟᱨ|GATITOS
Traditional Chinese		ᱴᱨᱮᱰᱤᱥᱱᱟᱞ ᱪᱟᱭᱱᱤᱡᱽ	Hembram/Glossary	word			
Traditional Han		ᱴᱨᱟᱰᱤᱥᱚᱱᱟᱞ ᱦᱟᱱ	Hembram/Glossary	word			
Traditional Mandarin Chinese		ᱴᱨᱮᱰᱤᱥᱱᱟᱞ ᱢᱟᱫᱟᱨᱤᱱ ᱪᱟᱭᱱᱤᱡᱽ	Hembram/Glossary	word			
traffic		ᱛᱨᱟᱯᱷᱤᱠ	GATITOS	word			
trail		ᱦᱚᱨ	GATITOS	word			
train		ᱨᱮᱞ ᱜᱟᱲᱤ	GATITOS	word			
training		ᱴᱮᱨᱮᱱᱝᱤᱱ	GATITOS	word			
trait		ᱜᱩᱱ	GATITOS	word			
traits		ᱜᱩᱱ	GATITOS	word			
transfer		ᱵᱚᱫᱚᱞᱤ	GATITOS	word			
transition		ᱵᱫᱞᱟᱳ	GATITOS	word			
translate		ᱚᱱᱩᱵᱟᱫ	GATITOS	word			
transparent		ᱯᱟᱨᱚᱵᱷᱟᱣ	GATITOS	word			
transport		ᱦᱤᱡᱩ-ᱥᱮᱱᱚ ᱫᱩᱨᱤᱵ	GATITOS	word		hyphen:1	
transportation		ᱦᱤᱡᱩ- ᱥᱮᱱᱚ ᱫᱩᱨᱤᱵ	GATITOS	word		hyphen:1,longer-than-source	
trap		ᱩᱦᱩᱥ	GATITOS	word			
trash		ᱡᱚᱵᱨᱟ	GATITOS	word			
trauma		ᱴᱚᱨᱟᱢᱟ	GATITOS	word			
travel		ᱫᱟᱲᱟᱱ	GATITOS	word			
tray		ᱴᱮᱹᱨᱮ	GATITOS	word			
treasure		ᱠᱟᱹᱣᱰᱤ	GATITOS	word			
treat		ᱡᱚᱢ	GATITOS	word			
treatment		ᱠᱟᱹᱢᱤ ᱦᱚᱨᱟ	GATITOS	word			
Tree		ᱫᱟᱨᱮ	Hembram/Glossary	word			
tremendous		ᱟᱹᱰᱤ ᱢᱟᱨᱟᱝ	GATITOS	word			
trend		ᱛᱮᱨᱮᱱᱰ	GATITOS	word			
trial		ᱵᱤᱰᱟᱣ	GATITOS	word			
trick		ᱠᱩᱠᱞᱤ	GATITOS	word			
tried		ᱞᱟᱝᱟ	GATITOS	word			
trigger		ᱵᱤᱨᱠᱛᱚ	GATITOS	word			ᱵᱤᱨᱠᱛᱚᱟᱭ|GATITOS
trim		ᱪᱟᱹᱴ	GATITOS	word			
trip		ᱫᱟᱲᱟᱱ	GATITOS	word			
trouble		ᱮᱴᱠᱮᱴᱚᱬᱮ	GATITOS	word			
trousers		ᱯᱮᱱᱴ	GATITOS	word			
truck		ᱴᱨᱟᱠ	GATITOS	word			
TRUE		ᱥᱟᱹᱨᱤ	GATITOS	word			
trunk		ᱵᱟᱠᱥᱚ	GATITOS	word			
trust		ᱯᱟᱹᱛᱭᱟᱹᱣ	GATITOS	word			
truth		ᱥᱟᱲᱤ	GATITOS	word			
try		ᱪᱮᱥᱴᱟ	GATITOS	word			
Tsakhur		ᱥᱟᱠᱷᱩᱣᱟᱨ	Hembram/Glossary	word			
Tsakonian		ᱥᱟᱠᱚᱱᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
Tsimshian		ᱥᱤᱢᱥᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
Tsonga		ᱥᱚᱝᱟ	Hembram/Glossary	word			ᱥᱚᱱᱝᱜᱟ|GATITOS
Tswana		ᱥᱣᱟᱱᱟ	Hembram/Glossary	word			
tube		ᱴᱩᱭᱩᱵ	GATITOS	word			
Tuesday	मंगलवार	ᱵᱟᱞᱮ	Hembram/Category	word	calendar		ᱵᱟᱞᱮ ᱢᱟᱦᱟ|GATITOS
tuition		ᱴᱤᱩᱥᱱ	GATITOS	word			
Tulu		ᱴᱩᱞᱩ	Hembram/Glossary	word			
Tumbuka		ᱴᱩᱢᱵᱩᱠᱟ	Hembram/Glossary	word			
Tunisian Arabic		ᱴᱩᱱᱤᱥᱤᱭᱟᱱ ᱚᱹᱨᱵᱤ	Hembram/Glossary	word			
turkey		ᱴᱟᱨᱠᱤ	GATITOS	word			
Turkish		ᱛᱩᱨᱠᱤᱥ	Hembram/Glossary	word			
Turkmen		ᱛᱩᱨᱠᱢᱮᱱ	Hembram/Glossary	word			
turmeric		ᱥᱟᱥᱟᱱᱝ	GATITOS	word			
turn		ᱟᱹᱪᱩᱨ	GATITOS	word			
Turnip	शलजम	ᱟᱨᱟᱜ ᱢᱩᱞᱟᱹ	Hembram/Category	word	vegetable	repaired:1	
Turoyo		ᱴᱩᱨᱭᱚ	Hembram/Glossary	word			
turtle		ᱛᱨᱦᱹ	GATITOS	word			
tutor		ᱢᱟᱥᱴᱟᱨ	GATITOS	word			
Tuvalu		ᱴᱩᱣᱟᱞᱟᱱ	Hembram/Glossary	word			
Tuvinian		ᱴᱩᱣᱤᱱᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
twelve	बारह	ᱜᱮᱞ ᱵᱟᱨ	Hembram/Numerals	numeral	num		
twenty	बीस	ᱵᱟᱨ ᱜᱮᱞ	Hembram/Numerals	numeral	num		
Twenty eight	अट्ठाईस	ᱵᱟᱨ ᱜᱮᱞ ᱤᱨᱟᱹᱞ	Hembram/Numerals	numeral	num	repaired:1	
twenty five	पच्चीस	ᱵᱟᱨ ᱜᱮᱞ ᱢᱚᱸᱬᱮ	Hembram/Numerals	numeral	num		
twenty four	चौबीस	ᱵᱟᱨ ᱜᱮᱞ ᱯᱩᱱ	Hembram/Numerals	numeral	num		
twenty nine	उनतीस	ᱵᱟᱨ ᱜᱮᱞ ᱟᱨᱮᱞ	Hembram/Numerals	numeral	num		
twenty one	इक्कीस	ᱵᱟᱨ ᱜᱮᱞ ᱢᱤᱫ	Hembram/Numerals	numeral	num		
twenty seven	सत्ताईस	ᱵᱟᱨ ᱜᱮᱞ ᱮᱭᱟᱭ	Hembram/Numerals	numeral	num		
twenty six	छब्बीस	ᱵᱟᱨ ᱜᱮᱞ ᱛᱩᱨᱩᱭ	Hembram/Numerals	numeral	num		
twenty three	तेईस	ᱵᱟᱨ ᱜᱮᱞ ᱯᱮ	Hembram/Numerals	numeral	num		
twenty two	बाईस	ᱵᱟᱨ ᱜᱮᱞ ᱵᱟᱨ	Hembram/Numerals	numeral	num		
twenty-one		ᱵᱟᱨ ᱜᱮᱞ ᱢᱤᱫ	GATITOS	word		longer-than-source	ᱵᱟᱜᱮᱢᱤᱛᱹ|GATITOS
Twi		ᱴᱣᱤ	Hembram/Glossary	word			ᱩᱭᱤ|GATITOS
twice		ᱵᱟᱨᱭᱟ	GATITOS	word			
twist		ᱯᱮᱴᱮᱹᱨ	GATITOS	word			
two	दो	ᱵᱟᱨ	Hembram/Numerals	numeral	num		
Tyap		ᱴᱭᱟᱯ	Hembram/Glossary	word			
type		ᱨᱚᱠᱚᱢ	GATITOS	word			
typical		ᱡᱮᱢᱱᱠᱟᱱ	GATITOS	word			
UCAS		ᱭᱩ ᱥᱤ ᱮ ᱮᱥ	Hembram/Glossary	word		longer-than-source	
Udmurt		ᱩᱰᱢᱩᱴ	Hembram/Glossary	word			
Ugaritic		ᱩᱜᱟᱨᱤᱴᱤᱠ	Hembram/Glossary	word			
ugly		ᱵᱤᱱ ᱢᱳᱡ	GATITOS	word			
Uighur		ᱩᱭᱜᱷᱩᱨ	Hembram/Glossary	word			
UK English		ᱭᱩᱠᱮ ᱟᱝᱜᱽᱨᱮᱡᱤ	Hembram/Glossary	word			
Ukrainian		ᱭᱩᱠᱨᱮᱱᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
ultimate		ᱢᱩᱪᱟᱹᱫ	GATITOS	word			
umbrella		ᱪᱟᱛᱟ	GATITOS	word			
Umbundu		ᱩᱢᱵᱩᱱᱰᱩ	Hembram/Glossary	word			
unable		ᱵᱟᱝᱰᱟᱲᱛᱮ	GATITOS	word			
Uncle	चाचा	ᱠᱟᱠᱟ	Hembram/Category	word	family		ᱦᱚᱯᱚᱱᱵᱟ|GATITOS;ᱢᱟᱨᱟᱝ ᱵᱟᱵᱟ|GATITOS;ᱢᱟᱢᱚ|GATITOS
unconscious		ᱚᱜᱭᱟᱱ	GATITOS	word			
under		ᱞᱟᱛᱟᱨ	GATITOS	word			
underneath		ᱞᱟᱛᱟᱨ	GATITOS	word			
underrated		ᱵᱮᱱᱟᱢ	GATITOS	word			
understand		ᱵᱩᱡᱽ	GATITOS	word			
understood		ᱵᱩᱡᱦᱟᱣ	GATITOS	word			
unfortunately		ᱫᱩᱨᱵᱷᱟᱜ ᱞᱮᱠᱟᱛᱮ	GATITOS	word			
Unified Canadian Aboriginal Syllabics		ᱡᱩᱢᱤᱫ ᱠᱟᱱᱟᱰᱤᱭᱟᱹᱱ ᱮᱵᱚᱨᱤᱡᱤᱱᱟᱞ ᱥᱭᱞᱟᱵᱤᱠᱥ	Hembram/Glossary	word			
uniform		ᱭᱩᱱᱤᱯᱷᱚᱨᱢ	GATITOS	word			
unique		ᱮᱠᱟᱞ ᱵᱮᱜᱟᱨᱟᱜ	GATITOS	word			
unit		ᱭᱩᱱᱤᱴ	GATITOS	word			
Universe		ᱚᱛ	Hembram/Glossary	word			
university		ᱮᱩᱱᱤᱵᱷᱟᱨᱥᱤᱴᱤ	GATITOS	word			
Unknown		ᱟ	Hembram/Glossary	word			ᱮ ᱠᱟᱱᱟ|Hembram/Glossary;ᱮᱫᱼᱟ|Hembram/Glossary;ᱮᱭᱚ|Hembram/Glossary;ᱵᱟᱝ ᱵᱟᱰᱟᱭ|GATITOS
Unknown language		ᱵᱟᱝ ᱵᱟᱲᱟᱭ ᱯᱟᱹᱨᱥᱤ	Hembram/Glossary	word			
Unknown Script		ᱵᱟᱝ ᱵᱟᱲᱟᱭ ᱪᱤᱠᱤ	Hembram/Glossary	word			
unless		ᱡᱚᱠᱷᱚᱱ ᱦᱟᱵᱤᱜ	GATITOS	word			
until		ᱦᱟᱵᱤᱜ	GATITOS	word			
unusual		ᱟᱩᱩᱥᱟᱞ	GATITOS	word			
Unwritten		ᱵᱟᱝ ᱚᱞ	Hembram/Glossary	word			
up	ऊपर	ᱪᱮᱛᱟᱱ	GATITOS	word			
up to you		ᱟᱢ ᱦᱤᱥᱳᱵ ᱨᱮ	GATITOS	word			
update		ᱱᱟᱣᱟ ᱟᱨᱩ	GATITOS	word			
upgrade		ᱩᱛᱱᱟᱹᱣ	GATITOS	word			ᱩᱛᱱᱟᱹᱣᱮᱱ|GATITOS
upon		ᱪᱮᱛᱟᱱ	GATITOS	word			
Upper Sorbian		ᱪᱮᱛᱟᱱ ᱛᱚᱨᱵᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
upset		ᱩᱫᱮᱥ	GATITOS	word			ᱟᱜᱟᱨ ᱵᱤᱜᱟᱨ|GATITOS
urban		ᱥᱚᱦᱨ-ᱛᱞᱤ	GATITOS	word		hyphen:1	
Urdu		ᱩᱨᱫᱩ	Hembram/Glossary	word			
urge		ᱤᱪᱪᱟᱹ	GATITOS	word			
urgent		ᱡᱚᱨᱩᱨᱤ	GATITOS	word			
Us		ᱟᱞᱮ ᱠᱚ	Hembram/Glossary	word			ᱟᱞᱮ|GATITOS
US English		ᱭᱩ ᱮᱥ ᱟᱝᱜᱽᱨᱮᱡᱤ	Hembram/Glossary	word			
use		ᱵᱮᱵᱷᱟᱨ	GATITOS	word			
used		ᱵᱮᱵᱦᱟᱨ	GATITOS	word			
useful		ᱠᱟᱢᱤ ᱞᱟᱜᱟᱛ	GATITOS	word			
useless		ᱠᱟᱢ ᱨᱮᱸᱱᱟ ᱵᱟᱝ	GATITOS	word		longer-than-source	
usual		ᱱᱚᱝᱠᱟᱱᱟ	GATITOS	word			
usually		ᱟᱥᱚᱠᱟᱭᱛᱮ	GATITOS	word			
utility		ᱫᱚᱨᱠᱟᱱᱹᱠ	GATITOS	word			
Uyghur		ᱩᱭᱜᱷᱩᱨ	Hembram/Glossary	word			
Uzbek		ᱩᱡᱽᱵᱮᱠ	Hembram/Glossary	word			
vacation		ᱪᱷᱩᱴᱤ	GATITOS	word			
vaccination		ᱵᱷᱚᱠᱥᱱᱟᱮᱥᱚᱱ	GATITOS	word			
vaccine		ᱴᱤᱠᱟᱹ	GATITOS	word			
vacuum		ᱵᱷᱮᱠᱭᱩᱢ	GATITOS	word			
vague		ᱵᱟᱹᱲᱤᱡ	GATITOS	word			
Vai		ᱣᱟᱭ	Hembram/Glossary	word			ᱵᱷᱟᱭ|Hembram/Glossary
valid		ᱱᱮᱡᱚ	GATITOS	word			
valley		ᱵᱷᱮᱞᱤ	GATITOS	word			
valuable		ᱢᱟᱱᱚᱛᱟᱱ	GATITOS	word			
value		ᱜᱚᱱᱚᱝ	GATITOS	word			
Varang Kshiti		ᱨᱟᱝ ᱠᱷᱭᱛᱤ	Hembram/Glossary	word			
variety		ᱵᱷᱮᱜᱟᱨ	GATITOS	word			
various		ᱟᱰᱤ ᱜᱟᱱ	GATITOS	word			
vary		ᱵᱷᱮᱨᱤ	GATITOS	word			
vase		ᱵᱷᱟᱥ	GATITOS	word			
vast		ᱢᱟᱨᱟᱝᱹᱟᱛᱮ	GATITOS	word			
vegetable		ᱟᱱᱟᱡᱹ	GATITOS	word			
Vegetables	सब्ज़ियाँ	ᱩᱛᱩ	Hembram/Category	word	food		ᱟᱱᱟᱡ|GATITOS
vehicle		ᱜᱟᱰᱤ	GATITOS	word			
velid name for a pig		ᱚᱛ ᱩᱜᱴᱟᱹᱭᱤᱡ	Hembram/Glossary	word			
Venda		ᱣᱮᱱᱰᱟ	Hembram/Glossary	word			
vendor		ᱵᱮᱯᱟᱨᱤᱭᱟᱹ	GATITOS	word			
Venetian		ᱣᱮᱱᱮᱴᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
venom		ᱵᱤᱥ	GATITOS	word			
venture		ᱵᱷᱮᱱᱪᱟᱨ	GATITOS	word			
venue		ᱡᱟᱭᱜᱟᱹ	GATITOS	word			
Veps		ᱣᱮᱯᱮ	Hembram/Glossary	word			
Verb		ᱠᱟᱱᱣᱟ	Hembram/Glossary	word			
verify		ᱡᱟᱪᱟᱭ	GATITOS	word			
versatile		ᱟᱰᱤᱭᱟᱱ	GATITOS	word			
version		ᱵᱤᱵᱷᱟᱜ	GATITOS	word			
vertical		ᱵᱷᱟᱨᱴᱤᱠᱞ	GATITOS	word			
very		ᱟᱰᱤ	GATITOS	word			
very good		ᱟᱫᱤ ᱵᱦᱟᱜᱮ	GATITOS	word			
vessel		ᱡᱚᱡᱚᱱᱟ	GATITOS	word			
via		ᱚᱱᱟᱛᱮ	GATITOS	word			
vibe		ᱟᱵᱷᱟᱥ	GATITOS	word			
vibes		ᱵᱤᱵᱮᱥ	GATITOS	word			
vicious		ᱵᱤᱥᱟᱱ	GATITOS	word			
victim		ᱫᱳᱥᱤ	GATITOS	word			
video		ᱵᱷᱤᱰᱤᱭᱳ	GATITOS	word			
Vietnamese		ᱣᱮᱭᱮᱛᱱᱮᱢᱤᱡᱽ	Hembram/Glossary	word			
view		ᱧᱮᱞ	GATITOS	word			
village		ᱟᱛᱳ	GATITOS	word			
villain		ᱠᱷᱞᱱᱟᱭᱟᱠ	GATITOS	word			
vinegar		ᱵᱷᱤᱱᱤᱜᱟᱨ	GATITOS	word			
vintage		ᱢᱟᱨᱮᱱᱟᱹ	GATITOS	word			
violence		ᱵᱤᱨᱩᱫᱷ	GATITOS	word			
violent		ᱫᱟᱫᱟᱞᱟᱱ	GATITOS	word			
viral		ᱵᱷᱟᱤᱨᱟᱞ	GATITOS	word			
virgin		ᱠᱩᱢᱟᱨ	GATITOS	word			ᱠᱩᱢᱟᱨᱤ|GATITOS
virtual		ᱵᱷᱟᱨᱴᱭᱟᱞ	GATITOS	word			
virtue		ᱵᱷᱟᱨᱪᱩ	GATITOS	word			
Visible Speech		ᱧᱮᱞ ᱨᱚᱲ	Hembram/Glossary	word			
vision		ᱧᱮᱞ	GATITOS	word			
visit		ᱧᱮᱞᱚᱜ	GATITOS	word			ᱧᱮᱞᱞᱮᱱ|GATITOS
visual		ᱧᱮᱞᱡᱚᱝ ᱛᱮ	GATITOS	word			
vital		ᱞᱟᱹᱠᱛᱤᱭᱟᱱ	GATITOS	word			
vivid		ᱩᱡᱡᱚᱞ	GATITOS	word			
vocabulary		ᱚᱵᱷᱤᱛᱷᱟᱱ	GATITOS	word			
voice		ᱟᱲᱟᱝ	GATITOS	word			
void		ᱯᱷᱯᱨᱟ	GATITOS	word			
Volapük		ᱵᱷᱚᱞᱟᱯᱩᱠ	Hembram/Glossary	word			
volume		ᱟᱳᱭᱟᱡ	GATITOS	word			
volunteer		ᱵᱷᱚᱞᱚᱱᱴᱤᱭᱚᱨ	GATITOS	word			
vomit		ᱩᱞᱟᱹ	GATITOS	word			ᱩᱞᱟᱹᱭ ᱫᱟᱭ|GATITOS
Votic		ᱣᱚᱴᱤᱠ	Hembram/Glossary	word			
vulnerable		ᱱᱟᱪᱟᱨ	GATITOS	word			
Vulture	गिद्ध	ᱜᱤᱫᱤ	Hembram/Category	word	bird		
Vunjo		ᱵᱷᱩᱱᱡᱚ	Hembram/Glossary	word			
Võro		ᱵᱷᱚᱨᱚ	Hembram/Glossary	word			
wage		ᱵᱮᱛᱱ	GATITOS	word			
wages		ᱵᱮᱛᱱ	GATITOS	word			
Waist	कमर	ᱰᱟᱸᱰᱟ	Hembram/Category	word	body		
wait		ᱛᱟᱺᱜᱤ	GATITOS	word			
waiter		ᱵᱮᱭᱟᱨᱟ	GATITOS	word			
waiting		ᱛᱟᱜᱤ	GATITOS	word			
wake		ᱵᱮᱨᱮᱡ	GATITOS	word			
